日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
19/2/2019,17,铜锣湾,68,27,77,185,13,45,3
19/2/2019,18,铜锣湾,65,25,73,173,19,45,3
19/2/2019,19,铜锣湾,66,25,65,136,26,38,2
19/2/2019,20,铜锣湾,71,22,66,144,21,31,2
19/2/2019,21,铜锣湾,79,30,54,171,23,37,3
19/2/2019,22,铜锣湾,65,31,51,96,27,37,1
19/2/2019,23,铜锣湾,61,29,53,118,23,36,2
19/2/2019,24,铜锣湾,75,25,56,145,18,33,3
20/2/2019,1,铜锣湾,86,27,62,206,7,34,4
20/2/2019,2,铜锣湾,68,21,50,106,14,26,2
20/2/2019,3,铜锣湾,93,16,49,101,13,22,2
20/2/2019,4,铜锣湾,57,14,37,71,24,22,1
20/2/2019,5,铜锣湾,50,16,30,54,27,25,1
20/2/2019,6,铜锣湾,56,17,38,84,19,27,2
20/2/2019,7,铜锣湾,67,23,58,168,6,32,3
20/2/2019,8,铜锣湾,88,31,73,346,2,43,7
20/2/2019,9,铜锣湾,101,40,73,361,3,55,8
20/2/2019,10,铜锣湾,146,49,99,572,2,70,11
20/2/2019,11,铜锣湾,135,48,101,632,3,74,13
20/2/2019,12,铜锣湾,N.A.,51,N.A.,N.A.,N.A.,83,N.A.
20/2/2019,13,铜锣湾,N.A.,35,N.A.,N.A.,N.A.,57,N.A.
20/2/2019,14,铜锣湾,N.A.,33,N.A.,N.A.,N.A.,50,N.A.
20/2/2019,15,铜锣湾,N.A.,35,N.A.,N.A.,N.A.,55,N.A.
20/2/2019,16,铜锣湾,N.A.,32,N.A.,N.A.,N.A.,51,N.A.
20/2/2019,17,铜锣湾,N.A.,24,N.A.,N.A.,N.A.,40,N.A.
20/2/2019,18,铜锣湾,73,19,81,293,7,30,5
20/2/2019,19,铜锣湾,80,29,101,445,3,44,8
20/2/2019,20,铜锣湾,101,36,95,478,3,52,9
20/2/2019,21,铜锣湾,95,34,77,280,5,50,5
20/2/2019,22,铜锣湾,83,N.A.,72,264,5,N.A.,4
20/2/2019,23,铜锣湾,64,N.A.,49,117,11,N.A.,2
20/2/2019,24,铜锣湾,56,35,48,108,12,44,2
21/2/2019,1,铜锣湾,53,33,36,67,19,41,1
21/2/2019,2,铜锣湾,49,26,25,51,26,32,1
21/2/2019,3,铜锣湾,50,21,32,67,21,25,1
21/2/2019,4,铜锣湾,48,14,28,57,20,16,1
21/2/2019,5,铜锣湾,46,12,25,56,24,12,1
21/2/2019,6,铜锣湾,53,12,28,61,21,15,1
21/2/2019,7,铜锣湾,48,15,38,86,15,19,1
21/2/2019,8,铜锣湾,57,21,48,145,11,27,2
21/2/2019,9,铜锣湾,61,33,55,175,7,42,3
21/2/2019,10,铜锣湾,64,36,54,174,9,50,3
21/2/2019,11,铜锣湾,69,32,81,314,7,47,6
21/2/2019,12,铜锣湾,66,22,63,178,12,36,3
21/2/2019,13,铜锣湾,76,27,56,158,14,38,3
21/2/2019,14,铜锣湾,84,32,64,166,16,45,3
21/2/2019,15,铜锣湾,90,27,74,175,16,40,3
21/2/2019,16,铜锣湾,83,32,83,207,15,45,4
21/2/2019,17,铜锣湾,75,35,68,106,26,48,2
21/2/2019,18,铜锣湾,85,38,70,135,23,50,2
21/2/2019,19,铜锣湾,85,45,80,159,17,57,2
21/2/2019,20,铜锣湾,88,45,67,143,21,60,2
21/2/2019,21,铜锣湾,109,48,91,266,10,67,5
21/2/2019,22,铜锣湾,89,50,79,206,10,67,3
21/2/2019,23,铜锣湾,87,37,73,195,10,56,3
21/2/2019,24,铜锣湾,69,41,53,108,14,62,2
22/2/2019,1,铜锣湾,114,37,65,208,6,56,4
22/2/2019,2,铜锣湾,135,20,57,227,2,30,5
22/2/2019,3,铜锣湾,115,15,55,237,2,21,6
22/2/2019,4,铜锣湾,95,12,44,148,2,15,4
22/2/2019,5,铜锣湾,122,13,40,144,2,18,4
22/2/2019,6,铜锣湾,117,14,39,144,2,20,4
22/2/2019,7,铜锣湾,152,18,44,239,2,23,6
22/2/2019,8,铜锣湾,123,21,55,324,3,28,8
22/2/2019,9,铜锣湾,135,24,73,546,3,34,13
22/2/2019,10,铜锣湾,142,28,70,514,3,40,11
22/2/2019,11,铜锣湾,146,29,78,510,3,48,11
22/2/2019,12,铜锣湾,143,31,92,562,4,49,12
22/2/2019,13,铜锣湾,144,34,100,532,4,49,13
22/2/2019,14,铜锣湾,145,41,118,535,4,59,12
22/2/2019,15,铜锣湾,126,40,110,345,10,62,7
22/2/2019,16,铜锣湾,140,34,125,380,7,57,8
22/2/2019,17,铜锣湾,138,42,136,496,4,65,11
22/2/2019,18,铜锣湾,140,35,163,538,4,53,12
22/2/2019,19,铜锣湾,129,48,149,469,8,70,10
22/2/2019,20,铜锣湾,82,36,67,119,38,53,3
22/2/2019,21,铜锣湾,94,25,89,189,21,40,4
22/2/2019,22,铜锣湾,90,24,73,159,25,35,3
22/2/2019,23,铜锣湾,109,26,86,230,17,35,5
22/2/2019,24,铜锣湾,98,28,83,222,16,37,4
23/2/2019,1,铜锣湾,91,18,49,95,30,28,2
23/2/2019,2,铜锣湾,94,17,29,44,45,25,2
23/2/2019,3,铜锣湾,87,15,31,52,35,23,2
23/2/2019,4,铜锣湾,85,14,27,49,39,21,2
23/2/2019,5,铜锣湾,89,12,23,42,36,18,2
23/2/2019,6,铜锣湾,83,15,22,36,42,25,2
23/2/2019,7,铜锣湾,72,24,34,61,44,39,2
23/2/2019,8,铜锣湾,72,30,43,80,40,48,2
23/2/2019,9,铜锣湾,82,30,47,104,29,53,2
23/2/2019,10,铜锣湾,79,27,59,124,28,50,2
23/2/2019,11,铜锣湾,81,26,63,140,26,47,2
23/2/2019,12,铜锣湾,77,20,96,262,25,33,5
23/2/2019,13,铜锣湾,73,26,61,127,45,36,2
23/2/2019,14,铜锣湾,76,20,63,117,42,32,2
23/2/2019,15,铜锣湾,76,26,81,185,35,38,3
23/2/2019,16,铜锣湾,89,27,82,198,29,40,3
23/2/2019,17,铜锣湾,104,29,112,346,18,44,6
23/2/2019,18,铜锣湾,101,27,96,294,24,39,5
23/2/2019,19,铜锣湾,107,32,100,276,20,46,5
23/2/2019,20,铜锣湾,120,41,102,335,13,56,6
23/2/2019,21,铜锣湾,134,39,92,335,6,48,7
23/2/2019,22,铜锣湾,141,30,82,380,4,35,8
23/2/2019,23,铜锣湾,129,22,69,313,4,25,6
23/2/2019,24,铜锣湾,99,15,67,212,8,18,4
24/2/2019,1,铜锣湾,117,10,65,231,7,12,5
24/2/2019,2,铜锣湾,111,6,51,145,13,8,3
24/2/2019,3,铜锣湾,104,5,41,94,21,6,2
24/2/2019,4,铜锣湾,105,7,51,107,6,7,2
24/2/2019,5,铜锣湾,112,4,53,134,2,5,3
24/2/2019,6,铜锣湾,96,5,37,96,13,6,2
24/2/2019,7,铜锣湾,102,6,55,171,4,6,3
24/2/2019,8,铜锣湾,106,9,63,250,5,9,5
24/2/2019,9,铜锣湾,115,12,63,341,2,13,8
24/2/2019,10,铜锣湾,128,9,70,382,3,13,9
24/2/2019,11,铜锣湾,121,11,67,278,5,16,6
24/2/2019,12,铜锣湾,126,19,88,360,6,26,8
24/2/2019,13,铜锣湾,122,18,79,343,11,25,7
24/2/2019,14,铜锣湾,95,21,74,214,22,30,4
24/2/2019,15,铜锣湾,101,20,69,201,24,29,3
24/2/2019,16,铜锣湾,109,17,72,196,21,27,4
24/2/2019,17,铜锣湾,100,18,76,240,22,27,5
24/2/2019,18,铜锣湾,121,20,98,355,12,30,7
24/2/2019,19,铜锣湾,163,32,121,598,4,46,13
24/2/2019,20,铜锣湾,91,37,58,114,25,55,2
24/2/2019,21,铜锣湾,92,24,61,120,22,34,2
24/2/2019,22,铜锣湾,95,23,60,150,16,33,3
24/2/2019,23,铜锣湾,94,21,60,150,19,32,3
24/2/2019,24,铜锣湾,91,17,58,131,18,27,2
25/2/2019,1,铜锣湾,88,18,47,99,24,27,2
25/2/2019,2,铜锣湾,85,17,40,80,28,27,1
25/2/2019,3,铜锣湾,87,14,41,86,22,21,2
25/2/2019,4,铜锣湾,82,14,32,68,26,18,1
25/2/2019,5,铜锣湾,81,14,23,41,29,18,1
25/2/2019,6,铜锣湾,82,15,26,52,23,19,1
25/2/2019,7,铜锣湾,95,14,43,151,12,17,3
25/2/2019,8,铜锣湾,96,17,48,164,9,23,3
25/2/2019,9,铜锣湾,119,27,78,389,4,33,8
25/2/2019,10,铜锣湾,118,25,60,284,5,36,6
25/2/2019,11,铜锣湾,121,31,64,277,5,44,6
25/2/2019,12,铜锣湾,110,27,68,292,7,40,6
25/2/2019,13,铜锣湾,102,24,63,215,9,35,5
25/2/2019,14,铜锣湾,103,27,62,158,12,38,3
25/2/2019,15,铜锣湾,101,33,65,163,12,44,3
25/2/2019,16,铜锣湾,102,30,64,147,15,42,3
25/2/2019,17,铜锣湾,93,31,59,101,23,44,2
25/2/2019,18,铜锣湾,97,35,61,119,27,47,2
25/2/2019,19,铜锣湾,96,39,80,171,23,51,3
25/2/2019,20,铜锣湾,99,37,80,200,20,49,4
25/2/2019,21,铜锣湾,96,37,69,149,32,50,3
25/2/2019,22,铜锣湾,99,36,86,188,25,48,3
25/2/2019,23,铜锣湾,91,32,86,188,26,46,4
25/2/2019,24,铜锣湾,83,32,63,134,37,47,3
26/2/2019,1,铜锣湾,80,23,52,88,45,37,2
26/2/2019,2,铜锣湾,81,23,38,63,47,37,1
26/2/2019,3,铜锣湾,76,20,26,41,57,27,1
26/2/2019,4,铜锣湾,71,15,32,51,62,17,1
26/2/2019,5,铜锣湾,72,10,43,72,53,13,1
26/2/2019,6,铜锣湾,69,15,24,37,68,20,1
26/2/2019,7,铜锣湾,70,21,42,68,57,29,1
26/2/2019,8,铜锣湾,71,25,74,132,41,35,2
26/2/2019,9,铜锣湾,73,26,84,180,31,38,3
26/2/2019,10,铜锣湾,71,27,79,164,31,44,2
26/2/2019,11,铜锣湾,75,31,85,198,24,53,3
26/2/2019,12,铜锣湾,74,33,100,239,20,56,4
26/2/2019,13,铜锣湾,66,31,104,244,21,51,4
26/2/2019,14,铜锣湾,67,34,107,253,24,54,4
26/2/2019,15,铜锣湾,65,35,87,167,33,59,3
26/2/2019,16,铜锣湾,61,35,83,152,38,64,2
26/2/2019,17,铜锣湾,63,39,82,161,46,71,3
26/2/2019,18,铜锣湾,66,35,85,158,44,70,2
26/2/2019,19,铜锣湾,65,43,96,195,34,73,3
26/2/2019,20,铜锣湾,69,35,85,162,42,66,2
26/2/2019,21,铜锣湾,68,42,79,139,42,68,2
26/2/2019,22,铜锣湾,67,42,77,144,44,63,2
26/2/2019,23,铜锣湾,59,35,82,151,43,55,2
26/2/2019,24,铜锣湾,N.A.,32,N.A.,N.A.,N.A.,45,N.A.
27/2/2019,1,铜锣湾,60,26,61,119,48,34,2
27/2/2019,2,铜锣湾,58,23,51,85,53,32,2
27/2/2019,3,铜锣湾,N.A.,21,50,76,51,31,2
27/2/2019,4,铜锣湾,51,19,44,78,55,28,2
27/2/2019,5,铜锣湾,53,14,33,49,58,23,1
27/2/2019,6,铜锣湾,64,15,58,104,37,26,2
27/2/2019,7,铜锣湾,63,20,69,143,31,34,3
27/2/2019,8,铜锣湾,81,23,102,288,15,36,6
27/2/2019,9,铜锣湾,78,27,86,227,22,43,5
27/2/2019,10,铜锣湾,N.A.,28,N.A.,N.A.,N.A.,49,N.A.
27/2/2019,11,铜锣湾,87,26,90,233,18,49,5
27/2/2019,12,铜锣湾,70,36,92,181,21,62,3
27/2/2019,13,铜锣湾,74,36,103,226,20,64,4
27/2/2019,14,铜锣湾,86,40,114,354,15,65,7
27/2/2019,15,铜锣湾,82,46,112,293,16,74,6
27/2/2019,16,铜锣湾,81,48,91,204,26,84,4
27/2/2019,17,铜锣湾,85,47,87,158,34,86,3
27/2/2019,18,铜锣湾,89,46,96,234,27,84,4
27/2/2019,19,铜锣湾,97,48,94,210,19,81,4
27/2/2019,20,铜锣湾,91,56,84,167,31,87,3
27/2/2019,21,铜锣湾,83,59,79,151,33,91,2
27/2/2019,22,铜锣湾,91,56,82,196,27,73,4
27/2/2019,23,铜锣湾,62,50,58,88,46,71,1
27/2/2019,24,铜锣湾,58,46,48,80,54,70,1
28/2/2019,1,铜锣湾,60,42,50,86,48,61,1
28/2/2019,2,铜锣湾,58,35,44,70,50,48,1
28/2/2019,3,铜锣湾,59,32,40,68,53,44,1
28/2/2019,4,铜锣湾,57,32,34,46,59,46,1
28/2/2019,5,铜锣湾,59,34,35,49,54,46,1
28/2/2019,6,铜锣湾,54,31,45,69,46,46,1
28/2/2019,7,铜锣湾,56,34,58,96,42,53,1
28/2/2019,8,铜锣湾,73,40,88,204,13,63,3
28/2/2019,9,铜锣湾,80,39,97,317,12,61,6
28/2/2019,10,铜锣湾,91,44,101,250,15,68,5
28/2/2019,11,铜锣湾,116,40,119,359,6,62,7
28/2/2019,12,铜锣湾,108,34,124,509,4,58,10
28/2/2019,13,铜锣湾,N.A.,32,N.A.,N.A.,N.A.,55,N.A.
28/2/2019,14,铜锣湾,N.A.,41,N.A.,N.A.,N.A.,62,N.A.
28/2/2019,15,铜锣湾,N.A.,49,N.A.,N.A.,N.A.,77,N.A.
28/2/2019,16,铜锣湾,N.A.,42,N.A.,N.A.,N.A.,68,N.A.
28/2/2019,17,铜锣湾,75,27,106,439,5,49,8
28/2/2019,18,铜锣湾,84,28,118,480,5,56,8
28/2/2019,19,铜锣湾,82,30,107,385,7,50,7
28/2/2019,20,铜锣湾,60,36,76,154,18,54,3
28/2/2019,21,铜锣湾,55,35,61,115,34,53,2
28/2/2019,22,铜锣湾,69,39,76,182,27,52,3
28/2/2019,23,铜锣湾,48,37,64,121,35,51,3
28/2/2019,24,铜锣湾,48,45,54,96,36,59,3
1/3/2019,1,铜锣湾,55,36,81,177,22,48,3
1/3/2019,2,铜锣湾,46,32,45,74,41,46,1
1/3/2019,3,铜锣湾,47,36,44,77,45,58,1
1/3/2019,4,铜锣湾,38,N.A.,25,43,54,N.A.,1
1/3/2019,5,铜锣湾,39,N.A.,33,52,52,N.A.,1
1/3/2019,6,铜锣湾,39,20,27,42,52,28,1
1/3/2019,7,铜锣湾,40,14,33,60,44,24,1
1/3/2019,8,铜锣湾,46,14,50,104,31,24,2
1/3/2019,9,铜锣湾,63,19,72,174,18,32,3
1/3/2019,10,铜锣湾,69,26,91,269,11,42,5
1/3/2019,11,铜锣湾,62,27,80,180,18,45,3
1/3/2019,12,铜锣湾,56,25,76,167,24,45,3
1/3/2019,13,铜锣湾,63,22,88,194,24,40,3
1/3/2019,14,铜锣湾,70,28,124,330,17,43,6
1/3/2019,15,铜锣湾,63,28,82,165,32,47,3
1/3/2019,16,铜锣湾,72,25,104,260,24,46,4
1/3/2019,17,铜锣湾,62,30,85,172,N.A.,56,3
1/3/2019,18,铜锣湾,64,31,84,170,30,61,3
1/3/2019,19,铜锣湾,63,32,76,152,34,59,2
1/3/2019,20,铜锣湾,65,27,68,145,39,50,2
1/3/2019,21,铜锣湾,59,35,58,104,45,55,1
1/3/2019,22,铜锣湾,58,34,60,107,44,53,1
1/3/2019,23,铜锣湾,52,30,60,117,41,49,2
1/3/2019,24,铜锣湾,48,27,61,111,39,47,1
2/3/2019,1,铜锣湾,53,24,61,119,33,39,2
2/3/2019,2,铜锣湾,46,20,34,54,47,33,1
2/3/2019,3,铜锣湾,50,20,38,67,42,33,1
2/3/2019,4,铜锣湾,43,17,29,46,52,30,1
2/3/2019,5,铜锣湾,44,18,28,47,52,28,1
2/3/2019,6,铜锣湾,44,18,29,47,53,30,1
2/3/2019,7,铜锣湾,48,19,40,65,47,33,1
2/3/2019,8,铜锣湾,50,27,63,133,33,42,2
2/3/2019,9,铜锣湾,55,29,62,126,31,44,2
2/3/2019,10,铜锣湾,65,27,64,129,28,42,2
2/3/2019,11,铜锣湾,60,33,69,160,24,50,3
2/3/2019,12,铜锣湾,66,34,84,224,22,52,4
2/3/2019,13,铜锣湾,58,31,69,158,36,49,3
2/3/2019,14,铜锣湾,54,41,84,187,40,58,4
2/3/2019,15,铜锣湾,60,44,109,285,25,61,5
2/3/2019,16,铜锣湾,58,38,92,172,34,55,3
2/3/2019,17,铜锣湾,55,37,67,99,48,53,2
2/3/2019,18,铜锣湾,56,39,59,84,54,55,2
2/3/2019,19,铜锣湾,64,43,80,135,41,59,3
2/3/2019,20,铜锣湾,77,51,79,172,29,69,3
2/3/2019,21,铜锣湾,82,48,94,227,22,62,4
2/3/2019,22,铜锣湾,78,39,84,186,27,56,3
2/3/2019,23,铜锣湾,56,41,58,103,35,58,2
2/3/2019,24,铜锣湾,55,31,64,129,25,44,2
3/3/2019,1,铜锣湾,69,22,70,161,18,35,3
3/3/2019,2,铜锣湾,64,30,66,138,13,43,3
3/3/2019,3,铜锣湾,68,33,59,123,15,42,2
3/3/2019,4,铜锣湾,82,25,59,137,12,34,3
3/3/2019,5,铜锣湾,65,19,60,133,9,29,3
3/3/2019,6,铜锣湾,70,15,64,150,4,25,3
3/3/2019,7,铜锣湾,79,19,68,199,6,32,4
3/3/2019,8,铜锣湾,N.A.,28,77,294,3,42,6
3/3/2019,9,铜锣湾,83,30,76,308,5,43,6
3/3/2019,10,铜锣湾,95,16,84,353,6,24,8
3/3/2019,11,铜锣湾,89,12,84,338,5,18,7
3/3/2019,12,铜锣湾,111,12,88,417,4,19,8
3/3/2019,13,铜锣湾,106,17,102,392,5,27,8
3/3/2019,14,铜锣湾,107,23,110,417,6,31,9
3/3/2019,15,铜锣湾,106,21,123,524,4,29,11
3/3/2019,16,铜锣湾,119,29,133,571,4,41,13
3/3/2019,17,铜锣湾,122,35,140,632,3,55,14
3/3/2019,18,铜锣湾,115,39,157,644,3,56,14
3/3/2019,19,铜锣湾,123,35,171,653,3,51,14
3/3/2019,20,铜锣湾,110,34,110,271,8,48,6
3/3/2019,21,铜锣湾,69,32,84,150,23,46,3
3/3/2019,22,铜锣湾,65,20,85,146,27,28,3
3/3/2019,23,铜锣湾,55,21,74,147,37,31,3
3/3/2019,24,铜锣湾,43,19,39,58,67,29,2
4/3/2019,1,铜锣湾,52,18,49,82,52,26,3
4/3/2019,2,铜锣湾,50,18,53,89,47,23,3
4/3/2019,3,铜锣湾,44,11,45,73,49,17,2
4/3/2019,4,铜锣湾,59,12,86,242,34,16,5
4/3/2019,5,铜锣湾,55,11,38,69,48,15,2
4/3/2019,6,铜锣湾,40,10,31,45,55,14,2
4/3/2019,7,铜锣湾,48,11,48,93,38,17,2
4/3/2019,8,铜锣湾,62,18,68,188,16,26,5
4/3/2019,9,铜锣湾,82,22,101,395,7,34,9
4/3/2019,10,铜锣湾,67,25,85,223,17,39,6
4/3/2019,11,铜锣湾,73,N.A.,80,235,17,N.A.,6
4/3/2019,12,铜锣湾,72,N.A.,89,250,20,N.A.,6
4/3/2019,13,铜锣湾,69,N.A.,93,241,20,N.A.,6
4/3/2019,14,铜锣湾,62,N.A.,88,193,28,N.A.,4
4/3/2019,15,铜锣湾,67,N.A.,84,159,34,N.A.,4
4/3/2019,16,铜锣湾,64,N.A.,80,134,44,N.A.,3
4/3/2019,17,铜锣湾,63,N.A.,88,158,36,N.A.,3
4/3/2019,18,铜锣湾,62,N.A.,86,170,40,N.A.,3
4/3/2019,19,铜锣湾,64,40,102,207,33,63,3
4/3/2019,20,铜锣湾,67,35,103,229,38,55,4
4/3/2019,21,铜锣湾,66,28,82,144,45,45,2
4/3/2019,22,铜锣湾,62,28,67,111,53,45,1
4/3/2019,23,铜锣湾,57,34,51,84,58,47,1
4/3/2019,24,铜锣湾,57,22,49,88,63,36,1
5/3/2019,1,铜锣湾,61,12,44,72,65,19,1
5/3/2019,2,铜锣湾,56,9,20,31,89,11,1
5/3/2019,3,铜锣湾,58,10,24,33,88,11,1
5/3/2019,4,铜锣湾,55,9,17,26,89,11,0
5/3/2019,5,铜锣湾,56,12,18,26,88,15,1
5/3/2019,6,铜锣湾,56,12,22,31,84,19,1
5/3/2019,7,铜锣湾,63,15,54,83,56,25,1
5/3/2019,8,铜锣湾,74,28,80,157,33,39,2
5/3/2019,9,铜锣湾,83,24,101,218,15,34,3
5/3/2019,10,铜锣湾,77,31,108,252,15,53,4
5/3/2019,11,铜锣湾,73,29,98,224,19,66,3
5/3/2019,12,铜锣湾,66,27,98,233,18,54,4
5/3/2019,13,铜锣湾,61,23,93,222,27,44,4
5/3/2019,14,铜锣湾,66,25,104,273,15,46,5
5/3/2019,15,铜锣湾,56,24,96,246,16,49,5
5/3/2019,16,铜锣湾,58,23,90,220,14,49,4
5/3/2019,17,铜锣湾,66,24,98,270,11,48,5
5/3/2019,18,铜锣湾,71,23,103,357,7,48,8
5/3/2019,19,铜锣湾,76,27,115,437,8,48,9
5/3/2019,20,铜锣湾,84,31,96,321,7,49,6
5/3/2019,21,铜锣湾,105,33,92,288,10,55,6
5/3/2019,22,铜锣湾,72,40,56,87,25,65,2
5/3/2019,23,铜锣湾,65,33,55,135,22,57,3
5/3/2019,24,铜锣湾,79,34,70,197,17,58,4
6/3/2019,1,铜锣湾,67,38,48,87,21,64,2
6/3/2019,2,铜锣湾,69,36,44,71,23,59,2
6/3/2019,3,铜锣湾,N.A.,35,44,88,23,59,2
6/3/2019,4,铜锣湾,87,28,42,80,21,55,2
6/3/2019,5,铜锣湾,84,24,32,57,29,62,1
6/3/2019,6,铜锣湾,86,23,29,59,32,52,1
6/3/2019,7,铜锣湾,74,19,44,116,20,44,2
6/3/2019,8,铜锣湾,62,21,60,172,15,45,3
6/3/2019,9,铜锣湾,64,23,69,173,15,45,3
6/3/2019,10,铜锣湾,61,21,67,173,15,39,3
6/3/2019,11,铜锣湾,57,21,64,138,21,39,2
6/3/2019,12,铜锣湾,65,16,86,256,11,33,3
6/3/2019,13,铜锣湾,67,18,87,237,15,29,4
6/3/2019,14,铜锣湾,79,21,95,280,13,30,5
6/3/2019,15,铜锣湾,80,15,110,338,8,23,5
6/3/2019,16,铜锣湾,80,21,102,346,8,28,6
6/3/2019,17,铜锣湾,75,22,111,394,N.A.,29,7
6/3/2019,18,铜锣湾,61,17,86,226,19,21,4
6/3/2019,19,铜锣湾,81,26,94,301,12,31,5
6/3/2019,20,铜锣湾,59,31,76,184,21,39,3
6/3/2019,21,铜锣湾,62,18,72,185,16,25,3
6/3/2019,22,铜锣湾,59,17,67,182,16,24,3
6/3/2019,23,铜锣湾,53,14,59,147,18,21,3
6/3/2019,24,铜锣湾,50,17,46,98,21,25,1
7/3/2019,1,铜锣湾,54,14,36,74,26,21,2
7/3/2019,2,铜锣湾,52,9,31,62,29,13,1
7/3/2019,3,铜锣湾,53,6,28,54,32,9,1
7/3/2019,4,铜锣湾,48,10,22,41,37,14,0
7/3/2019,5,铜锣湾,58,9,19,36,41,12,0
7/3/2019,6,铜锣湾,56,11,33,73,29,14,1
7/3/2019,7,铜锣湾,60,6,36,77,21,7,1
7/3/2019,8,铜锣湾,72,4,52,154,9,4,2
7/3/2019,9,铜锣湾,83,7,68,273,7,9,5
7/3/2019,10,铜锣湾,84,7,73,258,8,11,4
7/3/2019,11,铜锣湾,90,N.A.,68,223,11,N.A.,4
7/3/2019,12,铜锣湾,85,N.A.,72,256,11,N.A.,5
7/3/2019,13,铜锣湾,83,N.A.,73,255,13,N.A.,5
7/3/2019,14,铜锣湾,95,14,88,373,6,20,7
7/3/2019,15,铜锣湾,96,15,82,363,6,20,7
7/3/2019,16,铜锣湾,104,14,86,414,4,20,8
7/3/2019,17,铜锣湾,100,14,79,305,6,19,6
7/3/2019,18,铜锣湾,101,13,94,441,6,17,8
7/3/2019,19,铜锣湾,103,16,72,350,4,21,7
7/3/2019,20,铜锣湾,88,18,83,337,8,23,7
7/3/2019,21,铜锣湾,68,20,68,150,32,26,2
7/3/2019,22,铜锣湾,86,23,103,298,16,31,5
7/3/2019,23,铜锣湾,70,21,98,228,24,29,3
7/3/2019,24,铜锣湾,69,25,75,159,36,31,2
8/3/2019,1,铜锣湾,67,15,67,126,38,19,1
8/3/2019,2,铜锣湾,61,8,57,114,48,9,1
8/3/2019,3,铜锣湾,50,8,30,49,74,10,0
8/3/2019,4,铜锣湾,53,7,25,42,66,10,0
8/3/2019,5,铜锣湾,55,10,29,50,55,13,0
8/3/2019,6,铜锣湾,61,9,40,76,48,9,1
8/3/2019,7,铜锣湾,55,8,57,102,41,10,1
8/3/2019,8,铜锣湾,60,11,69,143,32,15,2
8/3/2019,9,铜锣湾,65,7,77,151,37,14,2
8/3/2019,10,铜锣湾,63,12,77,154,37,21,2
8/3/2019,11,铜锣湾,66,15,91,187,34,26,3
8/3/2019,12,铜锣湾,66,18,89,185,32,31,2
8/3/2019,13,铜锣湾,83,18,103,304,27,30,5
8/3/2019,14,铜锣湾,77,22,112,286,25,34,5
8/3/2019,15,铜锣湾,64,19,79,153,43,33,2
8/3/2019,16,铜锣湾,75,17,91,197,37,29,3
8/3/2019,17,铜锣湾,67,21,91,199,38,30,2
8/3/2019,18,铜锣湾,63,17,101,259,34,24,4
8/3/2019,19,铜锣湾,60,15,110,247,28,19,3
8/3/2019,20,铜锣湾,74,18,105,272,26,22,4
8/3/2019,21,铜锣湾,54,18,67,117,51,23,1
8/3/2019,22,铜锣湾,53,20,76,151,45,27,2
8/3/2019,23,铜锣湾,53,23,84,185,38,29,3
8/3/2019,24,铜锣湾,41,20,48,84,60,27,1
9/3/2019,1,铜锣湾,42,10,37,57,65,14,1
9/3/2019,2,铜锣湾,40,18,30,47,63,24,0
9/3/2019,3,铜锣湾,43,12,26,41,65,17,0
9/3/2019,4,铜锣湾,46,8,35,60,52,10,1
9/3/2019,5,铜锣湾,41,N.A.,25,41,57,N.A.,1
9/3/2019,6,铜锣湾,42,N.A.,25,40,55,N.A.,0
9/3/2019,7,铜锣湾,43,7,36,65,45,9,1
9/3/2019,8,铜锣湾,48,13,51,106,32,16,1
9/3/2019,9,铜锣湾,61,21,61,176,24,25,3
9/3/2019,10,铜锣湾,59,18,65,143,22,25,2
9/3/2019,11,铜锣湾,77,24,86,281,10,34,5
9/3/2019,12,铜锣湾,68,22,79,224,12,32,4
9/3/2019,13,铜锣湾,68,20,75,207,13,32,4
9/3/2019,14,铜锣湾,86,25,85,310,12,34,5
9/3/2019,15,铜锣湾,99,32,97,348,6,43,7
9/3/2019,16,铜锣湾,91,30,90,305,5,42,6
9/3/2019,17,铜锣湾,83,33,80,232,6,46,5
9/3/2019,18,铜锣湾,76,29,86,276,7,42,5
9/3/2019,19,铜锣湾,107,26,97,434,3,37,9
9/3/2019,20,铜锣湾,129,23,99,502,3,29,11
9/3/2019,21,铜锣湾,162,34,105,637,3,42,13
9/3/2019,22,铜锣湾,169,37,124,796,3,46,17
9/3/2019,23,铜锣湾,115,27,105,458,2,34,10
9/3/2019,24,铜锣湾,115,25,89,390,2,35,8
10/3/2019,1,铜锣湾,126,15,80,304,2,24,6
10/3/2019,2,铜锣湾,128,16,65,244,2,20,5
10/3/2019,3,铜锣湾,144,18,61,214,2,22,5
10/3/2019,4,铜锣湾,99,17,55,189,2,21,4
10/3/2019,5,铜锣湾,127,17,59,206,2,21,5
10/3/2019,6,铜锣湾,100,18,58,200,2,21,5
10/3/2019,7,铜锣湾,105,19,63,274,2,22,6
10/3/2019,8,铜锣湾,101,19,71,372,2,25,8
10/3/2019,9,铜锣湾,98,19,79,390,2,28,9
10/3/2019,10,铜锣湾,100,10,80,356,3,17,7
10/3/2019,11,铜锣湾,118,14,89,422,4,22,9
10/3/2019,12,铜锣湾,153,17,102,594,3,22,13
10/3/2019,13,铜锣湾,134,17,100,461,3,24,9
10/3/2019,14,铜锣湾,114,23,100,420,4,29,9
10/3/2019,15,铜锣湾,128,24,132,647,3,32,14
